eprint_id,publication_doi,publication_date,publication_date_year,related_link,related_link_description,related_link_type,related_url_homepage,related_url_homepage_test,related_doi_prefix,related_doi_owner,related_link_scraped,related_link_scraped_title
108735,10.1029/2021AV000391,Jun-21,2021,http://www.fao.org/global-perspectives-studies/food-agriculture-projections-to-2050/en/,Data,URL,http://www.fao.org,FALSE,NA,NA,http://www.fao.org/global-perspectives-studies/food-agriculture-projections-to-2050/en/,Food and agriculture projections to 2050 | Global Perspectives Studies | Food and Agriculture Organization of the United Nations
108726,10.1029/2020JE006554,Apr-21,2021,https://pds.nasa.gov/datasearch/data-search,NASA Planetary Data System,URL,https://pds.nasa.gov,FALSE,NA,NA,https://pds.nasa.gov/datasearch/data-search,PDS: Data Search
108724,10.1101/2021.04.12.439539,2021-04-13,2021,https://www.dropbox.com/sh/e97yimaojedkrbd/AABAnCR2FDuXwYFBBrli_cnea?dl=0,Data,URL,https://www.dropbox.com,FALSE,NA,NA,https://www.dropbox.com/sh/e97yimaojedkrbd/AABAnCR2FDuXwYFBBrli_cnea?dl=0,Dropbox - Yoo et. al. Cell Resource - Raw Data - Simplify your life
108701,10.1093/mnras/stab2226,Nov-21,2021,https://almascience.nrao.edu/asax,ALMA Data Archive,URL,https://almascience.nrao.edu,FALSE,NA,NA,https://almascience.nrao.edu/asax,ALMA Science Archive
108701,10.1093/mnras/stab2226,Nov-21,2021,https://cesam.lam.fr/a2c2s/data_release.php,ALPINE Data Release Page,URL,https://cesam.lam.fr,FALSE,NA,NA,https://cesam.lam.fr/a2c2s/data_release.php,A2C2S
108632,10.1038/s41586-021-03615-y,2021-07-01,2021,https://github.com/ilac/ZTF-J1901-1458,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/ilac/ZTF-J1901-1458,GitHub - ilac/ZTF-J1901-1458
108622,10.1038/s41587-021-00870-2,Jul-21,2021,https://support.10xgenomics.com/single-cell-gene-expression/datasets,Data,URL,https://support.10xgenomics.com,FALSE,NA,NA,https://support.10xgenomics.com/single-cell-gene-expression/datasets,Datasets - 10x Genomics
108622,10.1038/s41587-021-00870-2,Jul-21,2021,https://www.ncbi.nlm.nih.gov/sra/?term=SRR6956073,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR6956073,GSM3084402: WT zebrafish embryo (6-somite); Danio rerio; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,Jul-21,2021,https://www.ncbi.nlm.nih.gov/sra/?term=SRR6998058,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR6998058,GSM3097063: Inf_rep1; Mus musculus; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,Jul-21,2021,https://www.ncbi.nlm.nih.gov/sra/?term=SRR7299563,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR7299563,GSM3188351: Pineal_Gland_Vehicle_Control; Rattus norvegicus; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,Jul-21,2021,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8206317,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8206317,GSM3477862: d10_Tet; Mus musculus; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,Jul-21,2021,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8327928,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8327928,GSM3516947: Patient derived xenograft 110; Homo sapiens; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,Jul-21,2021,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8524760,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8524760,GSM3589358: KS_10X_iPSC_KS1_K1-1_scRNA-seq; Homo sapiens; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,Jul-21,2021,http://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-7320,Data,URL,http://www.ebi.ac.uk,FALSE,NA,NA,http://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-7320,BioStudies < The European Bioinformatics Institute < EMBL-EBI
108622,10.1038/s41587-021-00870-2,Jul-21,2021,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8257100,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8257100,GSM3490689: WT_rep1; Arabidopsis thaliana; RNA-Seq - SRA - NCBI
108622,10.1038/s41587-021-00870-2,Jul-21,2021,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8513910,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8513910,GSM3585578: Third instar larval ovary dissociated with Trypsin and Co... - SRA - NCBI
108622,10.1038/s41587-021-00870-2,Jul-21,2021,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8611943,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8611943,GSM3618670: UW synchronized 300 min post bleach; Caenorhabditis elega... - SRA - NCBI
108622,10.1038/s41587-021-00870-2,Jul-21,2021,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8639063,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8639063,GSM3629848: 10x_osk_esc; Mus musculus; RNA-Seq - SRA - NCBI
108590,10.1093/mnras/stab948,Jun-21,2021,https://cxc.cfa.harvard.edu/cda/,Chandra Data Archive,URL,https://cxc.cfa.harvard.edu,FALSE,NA,NA,https://cxc.cfa.harvard.edu/cda/,CDA - Home
108561,10.3847/1538-4357/abdb27,2021-03-10,2021,https://almascience.nrao.edu/alma-data/archive,Data,URL,https://almascience.nrao.edu,FALSE,NA,NA,https://almascience.nrao.edu/alma-data/archive,ALMA Science Archive
108485,10.1021/jacs.0c11261,2021-04-14,2021,https://github.com/kaist-amsg/JPtNW_Manuscript2021,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/kaist-amsg/JPtNW_Manuscript2021,GitHub - kaist-amsg/JPtNW_Manuscript2021
108481,10.5194/amt-14-665-2021,2021-01-28,2021,https://ftp.sron.nl/open-access-data-2/TROPOMI/tropomi/ch4/14_14_Lorente_et_al_2020_AMTD,Data,URL,https://ftp.sron.nl,FALSE,NA,NA,https://ftp.sron.nl/open-access-data-2/TROPOMI/tropomi/ch4/14_14_Lorente_et_al_2020_AMTD,Index of /open-access-data-2/TROPOMI/tropomi/ch4/14_14_Lorente_et_al_2020_AMTD
108469,10.1126/science.abc7717,2021-04-02,2021,https://pds-geosciences.wustl.edu/msl/msl-m-sam-2-rdr-l0-v1/mslsam_1xxx/data/,SAM data from the Planetary Data System,URL,https://pds-geosciences.wustl.edu,FALSE,NA,NA,https://pds-geosciences.wustl.edu/msl/msl-m-sam-2-rdr-l0-v1/mslsam_1xxx/data/,pds-geosciences.wustl.edu - /msl/msl-m-sam-2-rdr-l0-v1/mslsam_1xxx/data/
108455,10.1038/s41467-021-25853-4,2021-09-21,2021,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE178326,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE178326,"
    GEO Accession viewer
    "
108431,NA,Dec-16,2016,https://research.rug.nl/en/publications/exploring-nonlinear-subgridscale-models-and-new-characteristic-length-scales-for-largeeddy-simulation(4bdb4244-6868-4a95-896f-8cab6de5c3dd).html,Copy in University of Groningen Research Database,URL,https://research.rug.nl,FALSE,NA,NA,https://research.rug.nl/en/publications/exploring-nonlinear-subgridscale-models-and-new-characteristic-length-scales-for-largeeddy-simulation(4bdb4244-6868-4a95-896f-8cab6de5c3dd).html,"
        Exploring nonlinear subgrid-scale models and new characteristic length scales for large-eddy simulation
     — the University of Groningen research portal"
108412,10.3847/1538-4357/abdb32,2021-02-20,2021,https://github.com/fuhaiastro/data,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/fuhaiastro/data,GitHub - fuhaiastro/data: Data files associated with published work
108410,10.1029/2020jb020337,Jan-21,2021,http://arks.princeton.edu/ark:/88435/dsp01rj4307478,Data,URL,http://arks.princeton.edu,FALSE,NA,NA,http://arks.princeton.edu/ark:/88435/dsp01rj4307478,DataSpace: Femtosecond X-ray Diffraction of Laser-shocked Forsterite (Mg2SiO4) to 122 GPa
108407,NA,Mar-21,2021,https://osf.io/d42ar,Data,URL,https://osf.io,FALSE,NA,NA,https://osf.io/d42ar,OSF | Expanding and Explaining Parent-Preferences in Other-Oriented Decision-Making During Late Adolescence and Young Adulthood
108395,10.1098/rsif.2021.0413,Sep-21,2021,https://github.com/YeungRepo/NetworkRecon,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/YeungRepo/NetworkRecon,GitHub - YeungRepo/NetworkRecon
108390,NA,Jan-21,2021,http://www.jodc.go.jp/jodcweb/JDOSS/infoJEGG_j.html,Japan Oceanographic Data Center,URL,http://www.jodc.go.jp,FALSE,NA,NA,http://www.jodc.go.jp/jodcweb/JDOSS/infoJEGG_j.html,500ｍメッシュ水深データ｜日本海洋データセンター JODC
108386,10.1038/s41586-021-03248-1,2021-03-11,2021,https://data.caltech.edu/records/1620,Data,URL,https://data.caltech.edu,FALSE,NA,NA,https://data.caltech.edu/records/1620,Propagation of large earthquakes as self-healing pulses or mild cracks
108360,10.3847/1538-4365/ac1fe5,Jan-22,2022,https://archive.stsci.edu/hlsp/phangs-hst,Data,URL,https://archive.stsci.edu,FALSE,NA,NA,https://archive.stsci.edu/hlsp/phangs-hst,PHANGS-HST
108343,10.1038/s41467-021-25421-w,2021-09-10,2021,https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA699282,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA699282,PRJNA699282 - SRA - NCBI
108294,10.1016/j.gr.2021.02.013,Jun-21,2021,https://data.mendeley.com/datasets/xwhw956nyx/1,Data,URL,https://data.mendeley.com,FALSE,NA,NA,https://data.mendeley.com/datasets/xwhw956nyx/1,"Data for: Late Cenomanian Age and OAE2 Deposition in the Western Narmada Valley, India - Mendeley Data"
108266,10.1038/s41567-021-01359-0,Dec-21,2021,https://zenodo.org/record/5173159,Data,URL,https://zenodo.org,FALSE,NA,NA,https://zenodo.org/record/5173159,"Data for: ""Interaction-driven Band Flattening and Correlated Phases in Twisted Bilayer Graphene"" | Zenodo"
108244,NA,Oct-21,2021,https://pds-atmospheres.nmsu.edu/data_and_services/atmospheres_data/JUNO/microwave.html,Planetary Data System Atmospheres Node,URL,https://pds-atmospheres.nmsu.edu,FALSE,NA,NA,https://pds-atmospheres.nmsu.edu/data_and_services/atmospheres_data/JUNO/microwave.html,Juno Archive
108244,NA,Oct-21,2021,https://pds-atmospheres.nmsu.edu/PDS/data/jnomwr_1100/,Data,URL,https://pds-atmospheres.nmsu.edu,FALSE,NA,NA,https://pds-atmospheres.nmsu.edu/PDS/data/jnomwr_1100/,Index of /PDS/data/jnomwr_1100
108235,10.1126/science.abe2305,2021-03-26,2021,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144049,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144049,"
    GEO Accession viewer
    "
108225,10.1126/science.abe6648,2021-02-26,2021,https://data.caltech.edu/records/1668,Data,URL,https://data.caltech.edu,FALSE,NA,NA,https://data.caltech.edu/records/1668,Curie Data - Zhan et al. (2021)
108216,10.1109/igarss39084.2020.9324151,Oct-20,2020,https://s5phub.copernicus.eu/dhus/#/home,Data,URL,https://s5phub.copernicus.eu,FALSE,NA,NA,https://s5phub.copernicus.eu/dhus/#/home,Sentinel-5P Pre-Operations Data Hub
108205,10.1016/j.jmps.2021.104668,Jan-22,2022,https://github.com/Burigede/Learning_based_multiscale.git,Data and scripts,URL,https://github.com,FALSE,NA,NA,https://github.com/Burigede/Learning_based_multiscale.git,GitHub - Burigede/Learning_based_multiscale
108161,NA,2021-04-05,2021,https://github.com/jinlong83/statistical-constrained-GANS,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/jinlong83/statistical-constrained-GANS,404
108161,NA,2021-04-05,2021,https://github.com/maxjiang93/space_time_pde,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/maxjiang93/space_time_pde,GitHub - maxjiang93/space_time_pde: MeshfreeFlowNet: Physical Constrained Space Time Super-Resolution
108161,NA,2021-04-05,2021,https://github.com/Rose-STL-Lab/Turbulent-Flow-Net,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/Rose-STL-Lab/Turbulent-Flow-Net,GitHub - Rose-STL-Lab/Turbulent-Flow-Net
108161,NA,2021-04-05,2021,https://github.com/Rui1521/Equivariant-Neural-Nets,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/Rui1521/Equivariant-Neural-Nets,404
108161,NA,2021-04-05,2021,https://github.com/ashesh6810/Deep-Spatial-Transformers,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/ashesh6810/Deep-Spatial-Transformers,GitHub - ashesh6810/Deep-Spatial-Transformers: Deep Spatial Transformers for Autoregressive Forecasting of QG Turbulence
108161,NA,2021-04-05,2021,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024,Data,URL,https://resources.marine.copernicus.eu,FALSE,NA,NA,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024,Copernicus Marine Data Store | Copernicus Marine MyOcean Viewer
108161,NA,2021-04-05,2021,https://portal.edirepository.org/nis/mapbrowse?packageid=edi.200.6,Data,URL,https://portal.edirepository.org,FALSE,NA,NA,https://portal.edirepository.org/nis/mapbrowse?packageid=edi.200.6,"Data Portal - Data Package Summary | Environmental Data Initiative (EDI)
  "
108161,NA,2021-04-05,2021,https://github.com/arkadaw9/PGA_LSTM,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/arkadaw9/PGA_LSTM,GitHub - arkadaw9/PGA_LSTM: Physics Guided Architecture (PGA) of Neural Networks for Quantifying Uncertainty in Lake Temperature Modelling
108161,NA,2021-04-05,2021,https://lter.limnology.wisc.edu/data,Data,URL,https://lter.limnology.wisc.edu,FALSE,NA,NA,https://lter.limnology.wisc.edu/data,Data Search | North Temperate Lakes
108161,NA,2021-04-05,2021,https://gitlab.com/mspritch/spcam3.0-neural-net,Data,URL,https://gitlab.com,FALSE,NA,NA,https://gitlab.com/mspritch/spcam3.0-neural-net,Mike Pritchard / spcam3.0-neural-net · GitLab
108148,10.1016/j.gca.2021.02.020,2021-05-01,2021,https://www.bco-dmo.org/dataset/668083,Data,URL,https://www.bco-dmo.org,FALSE,NA,NA,https://www.bco-dmo.org/dataset/668083,Dataset: Size-fractionated major and minor particle composition and concentration collected from RV Thompson (TN303) along the US GEOTRACES EPZT transect in the Eastern Tropical Pacific during 2013 (US GEOTRACES EPZT project) | BCO-DMO
108148,10.1016/j.gca.2021.02.020,2021-05-01,2021,https://www.bco-dmo.org/dataset/676231,Data,URL,https://www.bco-dmo.org,FALSE,NA,NA,https://www.bco-dmo.org/dataset/676231,Dataset: Small and large particulate Th and Pa samples from different depth profiles collected on R/V Thomas G. Thompson in the Eastern Tropical Pacific during 2013 (EPZT Th Pa project) | BCO-DMO
108139,10.1140/epjp/s13360-021-01109-4,Feb-21,2021,https://zenodo.org/communities/mpp-hep,Data,URL,https://zenodo.org,FALSE,NA,NA,https://zenodo.org/communities/mpp-hep,Machine Learning for Particle Physics | Zenodo
108139,10.1140/epjp/s13360-021-01109-4,Feb-21,2021,https://opendata.cern.ch/search?experiment=CMS,Data,URL,https://opendata.cern.ch,FALSE,NA,NA,https://opendata.cern.ch/search?experiment=CMS,CERN Open Data Portal
108096,10.2110/jsr.2020.066,Dec-20,2020,https://github.com/GALE-Lab/Mason2020_JSR_NorthLoup,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/GALE-Lab/Mason2020_JSR_NorthLoup,"GitHub - GALE-Lab/Mason2020_JSR_NorthLoup: Subaqueous dune field pattern evolution and interactions: North Loup River, Nebraska, USA"
108068,10.1029/2021JB021886,Oct-21,2021,https://data.caltech.edu/records/1612,Data,URL,https://data.caltech.edu,FALSE,NA,NA,https://data.caltech.edu/records/1612,Scale dependence of earthquake rupture prestress in models with enhanced weakening: implications for event statistics and inferences of fault stress
108067,10.1038/s41467-021-25168-4,2021-08-09,2021,https://www.ncbi.nlm.nih.gov/nuccore/MZ637509,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/nuccore/MZ637509,Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/hum - Nucleotide - NCBI
108067,10.1038/s41467-021-25168-4,2021-08-09,2021,https://www.ncbi.nlm.nih.gov/nuccore/MZ642234,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/nuccore/MZ642234,Severe acute respiratory syndrome coronavirus 2 isolate SARS-CoV-2/hum - Nucleotide - NCBI
108035,10.1093/mnras/staa3714,Feb-21,2021,https://irsa.ipac.caltech.edu/data/SPITZER/DeepDrill,Spitzer Survey of Deep Drilling Fields (DeepDrill) Data Access,URL,https://irsa.ipac.caltech.edu,FALSE,NA,NA,https://irsa.ipac.caltech.edu/data/SPITZER/DeepDrill,DeepDrill SPITZER Data
108027,10.1038/s41556-021-00652-7,Apr-21,2021,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144666,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144666,"
    GEO Accession viewer
    "
108027,10.1038/s41556-021-00652-7,Apr-21,2021,https://figshare.com/articles/dataset/_/14033003,Data,URL,https://figshare.com,FALSE,NA,NA,https://figshare.com/articles/dataset/_/14033003,LC-MS/MS data for Shi et al. NCB paper
108009,10.1093/mnras/staa3765,Feb-21,2021,https://fire.northwestern.edu/data,Data,URL,https://fire.northwestern.edu,FALSE,NA,NA,https://fire.northwestern.edu/data,Data | FIRE: Feedback In Realistic Environments
108004,10.1093/mnras/staa3429,Feb-21,2021,https://github.com/UBC-Astrophysics/QEDSurface/tree/master/Caiazzo_Heyl_Model,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/UBC-Astrophysics/QEDSurface/tree/master/Caiazzo_Heyl_Model,404
107969,10.1029/2020GB006769,Apr-21,2021,https://www.ncdc.noaa.gov/paleo/study/30512,Data,URL,https://www.ncdc.noaa.gov,FALSE,NA,NA,https://www.ncdc.noaa.gov/paleo/study/30512,NA
107968,10.1093/mnras/staa3438,Jan-21,2021,https://lambda.gsfc.nasa.gov/product/act/actpol_prod_table.cfm,Data,URL,https://lambda.gsfc.nasa.gov,FALSE,NA,NA,https://lambda.gsfc.nasa.gov/product/act/actpol_prod_table.cfm,LAMBDA - ACT (ACTPol) Data Product Listings
107928,NA,2020-09-29,2020,https://dcc.ligo.org/LIGO-P2000158/public,Datasets,URL,https://dcc.ligo.org,FALSE,NA,NA,https://dcc.ligo.org/LIGO-P2000158/public,LIGO-P2000158-v4: GW190521 parameter estimation samples and figure data
107892,10.1093/nar/gkab182,2021-04-19,2021,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE168010,Data,URL,https://www.ncbi.nlm.nih.gov,FALSE,NA,NA,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE168010,"
    GEO Accession viewer
    "
107882,10.3847/1538-4365/abcb81,Feb-21,2021,http://ogle.astrouw.edu.pl/cgi-ogle/get_ms_ext.py,Data,URL,http://ogle.astrouw.edu.pl,FALSE,NA,NA,http://ogle.astrouw.edu.pl/cgi-ogle/get_ms_ext.py,Reddening Map — Magellanic System
107873,10.1051/0004-6361/202039440,Feb-21,2021,http://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/646/A22,Photometric Data,URL,http://cdsarc.u-strasbg.fr,FALSE,NA,NA,http://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/646/A22,VizieR {{catName}}
107840,10.1093/mnras/staa3666,Feb-21,2021,https://cxc.harvard.edu/cda,NASA Chandra Data Archive,URL,https://cxc.harvard.edu,FALSE,NA,NA,https://cxc.harvard.edu/cda,CDA - Home
107661,10.1101/2021.01.20.427480,2021-01-22,2021,https://github.com/pachterlab/GP_2021,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/pachterlab/GP_2021,GitHub - pachterlab/GP_2021: Gamma-OU Gillespie mini-project.
107591,10.1038/s41586-021-03324-6,2021-04-22,2021,https://github.com/stratust/igpipeline,Data,URL,https://github.com,FALSE,NA,NA,https://github.com/stratust/igpipeline,GitHub - stratust/igpipeline
107591,10.1038/s41586-021-03324-6,2021-04-22,2021,https://www.ebi.ac.uk/pdbe/emdb,Electron Microscopy Data Bank,URL,https://www.ebi.ac.uk,FALSE,NA,NA,https://www.ebi.ac.uk/pdbe/emdb,"
    EMDB < Home
"
107536,10.1093/mnras/staa3668,Mar-21,2021,https://archive.stsci.edu/hst/search_retrieve.html,Data,URL,https://archive.stsci.edu,FALSE,NA,NA,https://archive.stsci.edu/hst/search_retrieve.html,MAST About HST Data
107501,10.1093/mnras/staa3322,Jan-21,2021,https://fire.northwestern.edu/data,Additional Data,URL,https://fire.northwestern.edu,FALSE,NA,NA,https://fire.northwestern.edu/data,Data | FIRE: Feedback In Realistic Environments
107489,10.1093/mnras/staa2925,Dec-20,2020,https://archive.nrao.edu/archive/advquery.jsp/,National Radio Astronomy Observatory Science Data Archive,URL,https://archive.nrao.edu,FALSE,NA,NA,https://archive.nrao.edu/archive/advquery.jsp/,Service Decommissioned
107453,10.1093/mnras/staa2872,Dec-20,2020,https://koa.ipac.caltech.edu/cgi-bin/KOA/nph-KOAlogin,Keck Observatory Archive (KOA) Data Access Service,URL,https://koa.ipac.caltech.edu,FALSE,NA,NA,https://koa.ipac.caltech.edu/cgi-bin/KOA/nph-KOAlogin,Keck Observatory Archive: Basic KOA Data Access Service
