eprint_id,record_doi,related_url,description,type,date,related_url_short,related_url_doi,year,doi_name
109004,10.1029/2020jc016871,https://data.nodc.noaa.gov/cgi-bin/iso?id=gov.noaa.nodc:0210639,Data,related,2021-05,https://data.nodc.noaa.gov,NA,2021,NA
109001,10.1093/mnras/staa3958,https://fire.northwestern.edu/data,Data,related,2021-03,https://fire.northwestern.edu,NA,2021,NA
108990,10.5194/amt-14-2429-2021,https://www-air.larc.nasa.gov/cgi-bin/ArcView/firexaq,Data,related,2021-03-26,https://www-air.larc.nasa.gov,NA,2021,NA
108990,10.5194/amt-14-2429-2021,https://espoarchive.nasa.gov/archive/browse/atom/id14,Data,related,2021-03-26,https://espoarchive.nasa.gov,NA,2021,NA
108960,10.1016/j.stemcr.2021.03.018,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=139379,Data,related,2021-05-11,http://www.ncbi.nlm.nih.gov,NA,2021,NA
108949,10.3390/geosciences11030136,https://github.com/wingfactor/wingenroth-et-al-2021,Data,related,2021-03-15,https://github.com,NA,2021,NA
108916,10.1029/2020gl091836,http://www.archive.arm.gov,Data,related,2021-03-28,http://www.archive.arm.gov,NA,2021,NA
108916,10.1029/2020gl091836,10.6084/m9.figshare.13205981.v1,Data,doi,2021-03-28,NA,10.6084,2021,figshare.ars
108914,10.1029/2020GL091465,https://data.caltech.edu/records/1445,Data,related,2021-04-16,https://data.caltech.edu,NA,2021,NA
108907,10.1021/acs.analchem.1c03527,https://www.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA12878,Data,related,2021-12-28,https://www.coriell.org,NA,2021,NA
108907,10.1021/acs.analchem.1c03527,https://www.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=GM15453&PgId=166,Data,related,2021-12-28,https://www.coriell.org,NA,2021,NA
108907,10.1021/acs.analchem.1c03527,https://www.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA04965&Product=DNA,Data,related,2021-12-28,https://www.coriell.org,NA,2021,NA
108905,10.1029/2020gl091065,https://zenodo.org/record/4074307,Data,related,2021-04-16,https://zenodo.org,NA,2021,NA
108904,10.1002/lno.11713,10.6084/m9.figshare.10070282,Data,doi,2021-05,NA,10.6084,2021,figshare.ars
108889,10.1088/1748-9326/abef32,https://data.cma.cn/en,Data,related,2021-04,https://data.cma.cn,NA,2021,NA
108864,10.1016/j.celrep.2021.109760,10.17632/kkf4zdz2x7.1,Data,doi,2021-09-28,NA,10.17632,2021,bl.mendeley
108854,10.1038/s41586-021-03391-9,https://cxc.harvard.edu/cda,Chandra Data Archive,related,2021-04-22,https://cxc.harvard.edu,NA,2021,NA
108852,10.1029/2020GC009588,10.5281/zenodo.4314448,Data,doi,2021-05,NA,10.5281,2021,cern.zenodo
108847,10.1051/0004-6361/202140508,http://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/648/A73,Data,related,2021-04,http://cdsarc.u-strasbg.fr,NA,2021,NA
108812,10.1038/s41467-021-22692-1,https://drive.google.com/drive/folders/1_2m6gNBWMu1LSqg1wB0JOHpUkIj88Y6c?usp=sharing,Data/Code,related,2021-04-23,https://drive.google.com,NA,2021,NA
108797,10.1038/s41557-021-00794-z,https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=2065484,Data,related,2021-12,https://www.ccdc.cam.ac.uk,NA,2021,NA
108797,10.1038/s41557-021-00794-z,https://www.ccdc.cam.ac.uk/structures/Search?Ccdcid=2065489,Data,related,2021-12,https://www.ccdc.cam.ac.uk,NA,2021,NA
108778,10.1101/lm.053413.121,https://github.com/evapool/MULTILAB_HABIT,Data and code,related,2022-01,https://github.com,NA,2022,NA
108767,10.1038/s42003-021-01944-2,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165447,Data,related,2021-04-12,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108766,10.1038/s41598-021-87455-w,10.17605/OSF.IO/UENM9,Data/Code,doi,2021-04-09,NA,10.17605,2021,cos.osf
108757,10.1029/2020JE006675,10.22002/D1.1617,Data,doi,2021-05,NA,10.22002,2021,caltech.data
108746,10.5194/acp-21-4709-2021,10.5281/zenodo.4624072,Data,doi,2021-03-26,NA,10.5281,2021,cern.zenodo
108745,10.1111/syen.12469,10.5281/zenodo.4422103,Data,doi,2021-04,NA,10.5281,2021,cern.zenodo
108735,10.1029/2021AV000391,http://www.fao.org/faostat/en/#data,Data,related,2021-06,http://www.fao.org,NA,2021,NA
108735,10.1029/2021AV000391,http://www.fao.org/global-perspectives-studies/food-agriculture-projections-to-2050/en/,Data,related,2021-06,http://www.fao.org,NA,2021,NA
108732,10.5194/acp-21-5079-2021,10.23719/1520157,Data,doi,2021-03-31,NA,10.23719,2021,epa.epa
108726,10.1029/2020JE006554,https://pds.nasa.gov/datasearch/data-search,"NASA Planetary Data System",related,2021-04,https://pds.nasa.gov,NA,2021,NA
108724,10.1101/2021.04.12.439539,https://www.dropbox.com/sh/e97yimaojedkrbd/AABAnCR2FDuXwYFBBrli_cnea?dl=0,Data,related,2021-04-13,https://www.dropbox.com,NA,2021,NA
108702,10.1093/mnras/stab2055,10.7910/DVN/IMQKSE,Data,doi,2021-10,NA,10.7910,2021,gdcc.harvard-dv
108701,10.1093/mnras/stab2226,https://almascience.nrao.edu/asax,ALMA Data Archive,related,2021-11,https://almascience.nrao.edu,NA,2021,NA
108701,10.1093/mnras/stab2226,https://cesam.lam.fr/a2c2s/data_release.php,ALPINE Data Release Page,related,2021-11,https://cesam.lam.fr,NA,2021,NA
108641,10.1128/JCM.01785-21,10.22002/D1.1942,Data,related,2022-02,NA,10.22002,2022,caltech.data
108633,10.3389/fdata.2020.598927,10.5281/zenodo.3992780,Datasets,doi,2021-01-12,NA,10.5281,2021,cern.zenodo
108632,10.1038/s41586-021-03615-y,https://github.com/ilac/ZTF-J1901-1458,Data,related,2021-07-01,https://github.com,NA,2021,NA
108628,10.1093/database/baab015,https://wormicloud.textpressolab.com,Wormicloud Database,related,2021-03-31,https://wormicloud.textpressolab.com,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://support.10xgenomics.com/single-cell-gene-expression/datasets,Data,related,2021-07,https://support.10xgenomics.com,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR6956073,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR6998058,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR7299563,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8206317,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8327928,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8524760,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108622,10.1038/s41587-021-00870-2,http://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-7320,Data,related,2021-07,http://www.ebi.ac.uk,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8257100,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8513910,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://github.com/bustools/getting_started/releases/download/getting_started/SRR8599150_S1_L001_R1_001.fastq.gz,Data,related,2021-07,https://github.com,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://github.com/bustools/getting_started/releases/download/getting_started/SRR8599150_S1_L001_R2_001.fastq.gz,Data,related,2021-07,https://github.com,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8611943,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108622,10.1038/s41587-021-00870-2,https://www.ncbi.nlm.nih.gov/sra/?term=SRR8639063,Data,related,2021-07,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108606,10.5194/acp-21-2229-2021,http://106.37.208.233:20035,"Data - real-time PM2.5, O3, NO2, SO2, and CO observations",doi,2021-02-15,http://106.37.208.233:20035,NA,2021,NA
108606,10.5194/acp-21-2229-2021,http://www.aqistudy.cn,Data - historic profile of observed ambient pollutants,related,2021-02-15,http://www.aqistudy.cn,NA,2021,NA
108602,10.1029/2020je006578,https://pds.jpl.nasa.gov,"NASA Planetary Data System",related,2021-02-18,https://pds.jpl.nasa.gov,NA,2021,NA
108590,10.1093/mnras/stab948,https://cxc.cfa.harvard.edu/cda/,Chandra Data Archive,related,2021-06,https://cxc.cfa.harvard.edu,NA,2021,NA
108561,10.3847/1538-4357/abdb27,https://almascience.nrao.edu/alma-data/archive,Data,related,2021-03-10,https://almascience.nrao.edu,NA,2021,NA
108554,10.1130/b35385.1,10.6084/m9.figshare.11956836.v1,Data,doi,2021-03-01,NA,10.6084,2021,figshare.ars
108553,NA,10.5281/zenodo.4321562,Data,doi,2021-03-10,NA,10.5281,2021,cern.zenodo
108544,10.1038/s41929-021-00618-w,10.22002/D1.1632,Data,doi,2021-06,NA,10.22002,2021,caltech.data
108540,10.1101/2021.03.22.434850,10.7910/DVN/LZK9DR,Data,doi,2021-03-23,NA,10.7910,2021,gdcc.harvard-dv
108524,10.1016/j.immuni.2021.08.015,10.17632/2wwzg4pb8n.3,Data,doi,2021-09-14,NA,10.17632,2021,bl.mendeley
108485,10.1021/jacs.0c11261,https://github.com/kaist-amsg/JPtNW_Manuscript2021,Data,related,2021-04-14,https://github.com,NA,2021,NA
108481,10.5194/amt-14-665-2021,10.5281/zenodo.4447228,Data,doi,2021-01-28,NA,10.5281,2021,cern.zenodo
108481,10.5194/amt-14-665-2021,https://ftp.sron.nl/open-access-data-2/TROPOMI/tropomi/ch4/14_14_Lorente_et_al_2020_AMTD,Data,related,2021-01-28,https://ftp.sron.nl,NA,2021,NA
108481,10.5194/amt-14-665-2021,https://tccondata.org,TCCON Data Archive,related,2021-01-28,https://tccondata.org,NA,2021,NA
108469,10.1126/science.abc7717,https://pds-geosciences.wustl.edu/msl/msl-m-sam-2-rdr-l0-v1/mslsam_1xxx/data/,SAM data from the Planetary Data System,related,2021-04-02,https://pds-geosciences.wustl.edu,NA,2021,NA
108455,10.1038/s41467-021-25853-4,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE178326,Data,related,2021-09-21,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108431,NA,https://research.rug.nl/en/publications/exploring-nonlinear-subgridscale-models-and-new-characteristic-length-scales-for-largeeddy-simulation(4bdb4244-6868-4a95-896f-8cab6de5c3dd).html,Copy in University of Groningen Research Database,related,2016-12,https://research.rug.nl,NA,2016,NA
108412,10.3847/1538-4357/abdb32,https://github.com/fuhaiastro/data,Data,related,2021-02-20,https://github.com,NA,2021,NA
108410,10.1029/2020jb020337,http://arks.princeton.edu/ark:/88435/dsp01rj4307478,Data,related,2021-01,http://arks.princeton.edu,NA,2021,NA
108409,NA,10.6084/m9.figshare.13352669,Data,doi,2021-02-15,NA,10.6084,2021,figshare.ars
108407,NA,https://osf.io/d42ar,Data,related,2021-03,https://osf.io,NA,2021,NA
108403,10.1016/j.icarus.2020.114202,10.25422/azu.data.12935162,Data,related,2021-04,NA,10.25422,2021,figshare.ariz
108395,10.1098/rsif.2021.0413,https://github.com/YeungRepo/NetworkRecon,Data,related,2021-09,https://github.com,NA,2021,NA
108390,NA,http://www.jodc.go.jp/jodcweb/JDOSS/infoJEGG_j.html,Japan Oceanographic Data Center,related,2021-01,http://www.jodc.go.jp,NA,2021,NA
108390,NA,10.5281/zenodo.3941018,Data,doi,2021-01,NA,10.5281,2021,cern.zenodo
108386,10.1038/s41586-021-03248-1,https://data.caltech.edu/records/1620,Data,related,2021-03-11,https://data.caltech.edu,NA,2021,NA
108360,10.3847/1538-4365/ac1fe5,https://archive.stsci.edu/hlsp/phangs-hst,Data,related,2022-01,https://archive.stsci.edu,NA,2022,NA
108343,10.1038/s41467-021-25421-w,https://www.ncbi.nlm.nih.gov/sra/?term=PRJNA699282,Data,related,2021-09-10,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108342,10.1101/2021.03.05.434127,https://www.mtbtndb.app,Data/Code,related,2021-03-07,https://www.mtbtndb.app,NA,2021,NA
108316,NA,10.6084/m9.figshare.13513995,Data,doi,2021-03-04,NA,10.6084,2021,figshare.ars
108305,10.1257/aeri.20200800,10.3886/E141541V1,Data/Code,doi,2022-06,NA,10.3886,2022,gesis.icpsr
108305,10.1257/aeri.20200800,10.3886/E141541V1,Data/Code,doi,2022-06,NA,10.3886,2022,Inter-university Consortium for Political and Social Research (ICPSR)
108294,10.1016/j.gr.2021.02.013,https://data.mendeley.com/datasets/xwhw956nyx/1,Data,related,2021-06,https://data.mendeley.com,NA,2021,NA
108281,10.1038/s41587-021-01094-0,https://datasets.deepcell.org/,Data,related,2022-04,https://datasets.deepcell.org,NA,2022,NA
108266,10.1038/s41567-021-01359-0,https://zenodo.org/record/5173159,Data,doi,2021-12,https://zenodo.org,NA,2021,NA
108264,NA,http://www.anthroponumbers.org,Human Impacts Database,related,2021-01-24,http://www.anthroponumbers.org,NA,2021,NA
108244,NA,https://pds-atmospheres.nmsu.edu/data_and_services/atmospheres_data/JUNO/microwave.html,Planetary Data System Atmospheres Node,related,2021-10,https://pds-atmospheres.nmsu.edu,NA,2021,NA
108244,NA,https://pds-atmospheres.nmsu.edu/PDS/data/jnomwr_1100/,Data,related,2021-10,https://pds-atmospheres.nmsu.edu,NA,2021,NA
108244,NA,10.5281/zenodo.4761404,Data,doi,2021-10,NA,10.5281,2021,cern.zenodo
108237,10.1525/elementa.2020.121,10.5067/Suborbital/KORUSAQ/DATA01,Data,related,2020-12-31,NA,10.5067,2020,esdis.eosdis
108235,10.1126/science.abe2305,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144049,Data,related,2021-03-26,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108234,NA,10.5905/ethz-1007-92,Data,doi,2021-01-21,NA,10.5905,2021,ethz.da-rd
108234,NA,10.3929/ethz-b-000447116,Data,doi,2021-01-21,NA,10.3929,2021,ethz.e-coll
108227,10.1126/science.abi4882,10.5281/zenodo.4767568,Data,doi,2021-08-13,NA,10.5281,2021,cern.zenodo
108227,10.1126/science.abi4882,10.5281/zenodo.4771778,Data,doi,2021-08-13,NA,10.5281,2021,cern.zenodo
108225,10.1126/science.abe6648,https://data.caltech.edu/records/1668,Data,related,2021-02-26,https://data.caltech.edu,NA,2021,NA
108216,10.1109/igarss39084.2020.9324151,https://s5phub.copernicus.eu/dhus/#/home,Data,related,2020-10,https://s5phub.copernicus.eu,NA,2020,NA
108215,10.1126/science.abh2474,10.5281/zenodo.5030935,Data,doi,2021-10-01,NA,10.5281,2021,cern.zenodo
108205,10.1016/j.jmps.2021.104668,https://github.com/Burigede/Learning_based_multiscale.git,Data and scripts,related,2022-01,https://github.com,NA,2022,NA
108168,10.1002/essoar.10506289.1,10.17632/mkpgbs4hf3.1,Data,related,2021-02-23,NA,10.17632,2021,bl.mendeley
108161,NA,https://github.com/jinlong83/statistical-constrained-GANS,Data,related,2021-04-05,https://github.com,NA,2021,NA
108161,NA,https://github.com/maxjiang93/space_time_pde,Data,related,2021-04-05,https://github.com,NA,2021,NA
108161,NA,https://github.com/Rose-STL-Lab/Turbulent-Flow-Net,Data,related,2021-04-05,https://github.com,NA,2021,NA
108161,NA,https://github.com/Rui1521/Equivariant-Neural-Nets,Data,related,2021-04-05,https://github.com,NA,2021,NA
108161,NA,https://github.com/ashesh6810/Deep-Spatial-Transformers,Data,related,2021-04-05,https://github.com,NA,2021,NA
108161,NA,https://resources.marine.copernicus.eu/?option=com_csw&view=details&product_id=GLOBAL_ANALYSIS_FORECAST_PHY_001_024,Data,related,2021-04-05,https://resources.marine.copernicus.eu,NA,2021,NA
108161,NA,https://portal.edirepository.org/nis/mapbrowse?packageid=edi.200.6,Data,related,2021-04-05,https://portal.edirepository.org,NA,2021,NA
108161,NA,10.6073/pasta/8f19c5d19d816857e55077ba20570265,Data,doi,2021-04-05,NA,10.6073,2021,edi.edi
108161,NA,https://prism.oregonstate.edu,Data,related,2021-04-05,https://prism.oregonstate.edu,NA,2021,NA
108161,NA,https://github.com/arkadaw9/PGA_LSTM,Data,related,2021-04-05,https://github.com,NA,2021,NA
108161,NA,https://lter.limnology.wisc.edu/data,Data,related,2021-04-05,https://lter.limnology.wisc.edu,NA,2021,NA
108161,NA,https://gitlab.com/mspritch/spcam3.0-neural-net,Data,related,2021-04-05,https://gitlab.com,NA,2021,NA
108161,NA,10.5281/zenodo.2559313,Data,doi,2021-04-05,NA,10.5281,2021,cern.zenodo
108148,10.1016/j.gca.2021.02.020,https://www.bco-dmo.org/dataset/668083,Data,related,2021-05-01,https://www.bco-dmo.org,NA,2021,NA
108148,10.1016/j.gca.2021.02.020,https://www.bco-dmo.org/dataset/676231,Data,related,2021-05-01,https://www.bco-dmo.org,NA,2021,NA
108139,10.1140/epjp/s13360-021-01109-4,https://zenodo.org/communities/mpp-hep,Data,related,2021-02,https://zenodo.org,NA,2021,NA
108139,10.1140/epjp/s13360-021-01109-4,https://opendata.cern.ch/search?experiment=CMS,Data,related,2021-02,https://opendata.cern.ch,NA,2021,NA
108096,10.2110/jsr.2020.066,https://github.com/GALE-Lab/Mason2020_JSR_NorthLoup,Data,related,2020-12,https://github.com,NA,2020,NA
108070,NA,10.6084/m9.figshare.12857672,Data,doi,2021-02-16,NA,10.6084,2021,figshare.ars
108068,10.1029/2021JB021886,https://data.caltech.edu/records/1612,Data,doi,2021-10,https://data.caltech.edu,NA,2021,NA
108067,10.1038/s41467-021-25168-4,https://www.ncbi.nlm.nih.gov/nuccore/MZ637509,Data,related,2021-08-09,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108067,10.1038/s41467-021-25168-4,https://www.ncbi.nlm.nih.gov/nuccore/MZ642234,Data,related,2021-08-09,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108036,10.1126/science.abg9765,10.22002/D1.1882,Data,doi,2022-01-21,NA,10.22002,2022,caltech.data
108035,10.1093/mnras/staa3714,https://irsa.ipac.caltech.edu/data/SPITZER/DeepDrill,Spitzer Survey of Deep Drilling Fields (DeepDrill) Data Access,related,2021-02,https://irsa.ipac.caltech.edu,NA,2021,NA
108027,10.1038/s41556-021-00652-7,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144666,Data,related,2021-04,https://www.ncbi.nlm.nih.gov,NA,2021,NA
108027,10.1038/s41556-021-00652-7,https://figshare.com/articles/dataset/_/14033003,Data,related,2021-04,https://figshare.com,NA,2021,NA
108009,10.1093/mnras/staa3765,https://fire.northwestern.edu/data,Data,related,2021-02,https://fire.northwestern.edu,NA,2021,NA
108004,10.1093/mnras/staa3429,https://github.com/UBC-Astrophysics/QEDSurface/tree/master/Caiazzo_Heyl_Model,Data,related,2021-02,https://github.com,NA,2021,NA
107969,10.1029/2020GB006769,https://www.ncdc.noaa.gov/paleo/study/30512,Data,related,2021-04,https://www.ncdc.noaa.gov,NA,2021,NA
107968,10.1093/mnras/staa3438,https://lambda.gsfc.nasa.gov/product/act/actpol_prod_table.cfm,Data,related,2021-01,https://lambda.gsfc.nasa.gov,NA,2021,NA
107966,NA,10.5281/zenodo.4126910,Data,doi,2021-01,NA,10.5281,2021,cern.zenodo
107951,10.1038/s41550-020-01290-z,https://pds.nasa.gov,"NASA Planetary Data System",related,2021-03,https://pds.nasa.gov,NA,2021,NA
107942,10.1038/s41467-020-20779-9,10.6084/m9.figshare.11920905.v1,Data; scripts; etc.,related,2021-02-05,NA,10.6084,2021,figshare.ars
107928,NA,https://dcc.ligo.org/LIGO-P2000158/public,Datasets,related,2020-09-29,https://dcc.ligo.org,NA,2020,NA
107924,NA,10.5281/zenodo.4299441,Data,doi,2021-02-05,NA,10.5281,2021,cern.zenodo
107892,10.1093/nar/gkab182,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE168010,Data,related,2021-04-19,https://www.ncbi.nlm.nih.gov,NA,2021,NA
107888,10.1029/2020JA028605,https://pds.jpl.nasa.gov,"NASA Planetary Data System",related,2021-03,https://pds.jpl.nasa.gov,NA,2021,NA
107883,NA,10.17632/n5z4h9dy6x.2,Data,doi,2021-03,NA,10.17632,2021,bl.mendeley
107882,10.3847/1538-4365/abcb81,http://ogle.astrouw.edu.pl/cgi-ogle/get_ms_ext.py,Data,related,2021-02,http://ogle.astrouw.edu.pl,NA,2021,NA
107873,10.1051/0004-6361/202039440,http://cdsarc.u-strasbg.fr/viz-bin/cat/J/A+A/646/A22,Photometric Data,related,2021-02,http://cdsarc.u-strasbg.fr,NA,2021,NA
107847,NA,10.26022/IEDA/111716,Data,doi,2021-02-09,NA,10.26022,2021,tib.ldeo
107840,10.1093/mnras/staa3666,https://cxc.harvard.edu/cda,"NASA Chandra Data Archive",related,2021-02,https://cxc.harvard.edu,NA,2021,NA
107835,10.1093/gbe/evab123,10.6084/m9.figshare.13632407.v1,Data,doi,2021-08,NA,10.6084,2021,figshare.ars
107835,10.1093/gbe/evab123,10.6084/m9.figshare.13632398.v2,Data,doi,2021-08,NA,10.6084,2021,figshare.ars
107835,10.1093/gbe/evab123,10.6084/m9.figshare.13632419.v1,Data,doi,2021-08,NA,10.6084,2021,figshare.ars
107835,10.1093/gbe/evab123,10.6084/m9.figshare.13632416.v1,Data,doi,2021-08,NA,10.6084,2021,figshare.ars
107835,10.1093/gbe/evab123,10.6084/m9.figshare.13661189,Data,doi,2021-08,NA,10.6084,2021,figshare.ars
107734,10.1029/2021JB021693,10.5281/zenodo.4414990,Data of MT solutions,doi,2021-06,NA,10.5281,2021,cern.zenodo
107717,NA,10.22002/D1.1597,Data,doi,2020-09-15,NA,10.22002,2020,caltech.data
107717,NA,10.22002/d1.1231,Data,doi,2020-09-15,NA,10.22002,2020,caltech.data
107661,10.1101/2021.01.20.427480,https://github.com/pachterlab/GP_2021,Data,related,2021-01-22,https://github.com,NA,2021,NA
107659,10.5194/essd-12-3383-2020,10.5285/18ef8247f52a4cb6a14013f8235cc1eb,Data,related,2020-12-14,NA,10.5285,2020,bl.nerc
107659,10.5194/essd-12-3383-2020,https://tccondata.org/,TCCON Data Archive,related,2020-12-14,https://tccondata.org,NA,2020,NA
107592,10.1016/j.cub.2021.08.006,10.17632/tn2fb6hwmp.1,Data,doi,2021-10-25,NA,10.17632,2021,bl.mendeley
107591,10.1038/s41586-021-03324-6,https://github.com/stratust/igpipeline,Data,related,2021-04-22,https://github.com,NA,2021,NA
107591,10.1038/s41586-021-03324-6,https://www.ebi.ac.uk/pdbe/emdb,Electron Microscopy Data Bank,related,2021-04-22,https://www.ebi.ac.uk,NA,2021,NA
